課碼,系所,課程標題,授課教師,課程類型,學分數,上課地點,上課時間,選課方法,授課方法,課程連結,課程概述,選課狀況-名額,選課狀況-選上人數,選課狀況-剩餘名額,選課狀況-已登記
2212,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/2212,,,,,
2213,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/2213,,,,,
2214,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/2214,,,,,
2215,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/2215,,,,,
2216,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/2216,,,,,
2217,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/2217,,,,,
2218,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/2218,,,,,
2219,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/2219,,,,,
2220,依開課單位瀏覽課程,東海大學課程資訊網 - 依開課學院列出課程,找不到授課教師,,,,,,,https://course.thu.edu.tw/view/113/2/2220,,,,,
2221,餐旅管理學系,東海課程-餐旅管理學系餐旅服務技能(楊婷棋老師1132-2221) ,楊婷棋,必修課,0-2,M214,"二/5,6,7",,,https://course.thu.edu.tw/view/113/2/2221,"This course introduces the concepts and practical skills of restaurant service. Therefore, upon the completion of this course, students will be able to provide welcoming smile, knowledge of the menu, and willingness to treat guests with remarkable service of front-of-house.
1. The concept of restaurant service
2. Getting ready for service 
3. Service Techniques
4. Practical of the food and beverage service sequence and table setting
5. Wine and beverage service", 36,34            ,2,
2222,餐旅管理學系,東海課程-餐旅管理學系餐旅服務技能(楊婷棋老師1132-2222) ,楊婷棋,必修課,0-2,M214,"二/2,3,4",,,https://course.thu.edu.tw/view/113/2/2222,"This course introduces the concepts and practical skills of restaurant service. Therefore, upon the completion of this course, students will be able to provide welcoming smile, knowledge of the menu, and willingness to treat guests with remarkable service of front-of-house.
1. The concept of restaurant service
2. Getting ready for service 
3. Service Techniques
4. Practical of the food and beverage service sequence and table setting
5. Wine and beverage service", 36,40            ,-4,
2223,餐旅管理學系,東海課程-餐旅管理學系餐飲專業英語(郭心甯老師1132-2223) ,郭心甯,必修課,0-2,M215,"四/3,4",,,https://course.thu.edu.tw/view/113/2/2223,"•	To improve student’s oral and communication skill. 
•	To obtain the basic understanding of different job descriptions at restaurant 
•	To familiarize with and use terms and jargons in restaurant profession, 
•	To enhance English communication ability, and to be able to deal with a restaurant’s daily operations in English", 36,44            ,-8,
2224,餐旅管理學系,東海課程-餐旅管理學系餐飲專業英語(郭心甯老師1132-2224) ,郭心甯,必修課,0-2,M215,"五/3,4",,,https://course.thu.edu.tw/view/113/2/2224,"•	To improve student’s oral and communication skill. 
•	To obtain the basic understanding of different job descriptions at restaurant 
•	To familiarize with and use terms and jargons in restaurant profession, 
•	To enhance English communication ability, and to be able to deal with a restaurant’s daily operations in English", 36,32            ,4,
2225,餐旅管理學系,東海課程-餐旅管理學系飲務管理(周碩雄老師1132-2225) ,周碩雄,必修課,0-2,M231,"一/5,6",,,https://course.thu.edu.tw/view/113/2/2225,"由於學生尚未接觸酒精飲料,但職場所需所以必須讓學生能了解酒精飲料知識,並藉由分組報告能體會酒精飲料屬性.", 80,74            ,6,
2226,餐旅管理學系,東海課程-餐旅管理學系餐飲衛生安全(李貴宜老師1132-2226) ,李貴宜,必修課,0-2,M231,"五/1,2",,,https://course.thu.edu.tw/view/113/2/2226,"By the end of the course the student will be able to:
•Explain how quality in foodservice, customer service and concern for the well being of the general public are impacted by food safety;
•Identify and explain the role of microorganisms and emerging pathogens in food safety;
•Understand the application of food safety principles in a foodservice operation;
•Develop a basic HACCP plan for a foodservice operation using the seven principles of HACCP and effective use of resources; 
•Develop a employee training module;
•Identify safety laws and regulations that impact the hospitality industry;
•Use effective communication skills (oral, written, electronic).", 80,77            ,3,
2227,餐旅管理學系,東海課程-餐旅管理學系客房作業管理(呂秀如/楊婷棋老師1132-2227) ,呂秀如,必修課,0-2,M121,"四/6,7",,,https://course.thu.edu.tw/view/113/2/2227,"Draw an organizational chart of the rooms division of a hotel and identify the executive committee members.
Describe the main functions of the rooms division departments.
Calculate occupancy percentages, average daily rates, and actual percentage of potential rooms. 
Outline the importance of the reservations and guest services functions.
List the complexities and challenges of the concierge, housekeeping, and security/loss prevention departments.
Prevent and execute hotel risk management (include the nature disaster and disease).", 80,75            ,5,
2228,餐旅管理學系,東海課程-餐旅管理學系日文(二)(王翊安老師1132-2228) ,王翊安,必修課,0-3,M222,"三/2,3,4",,,https://course.thu.edu.tw/view/113/2/2228,"透過課程進行，從日文發音開始，以至於讓學生學會基本問候用語與基本會話能力。
課程進行將會強調讓學生反覆練習，習得正確發音之後，再以基礎句型為主，採文法、會話並重之教學；從名詞句、動詞句進而形容詞句，由淺入深並配合日常慣用語，學習簡單的日常生活會話。主要以下列方式進行教學：

1.先將各課之文法、語彙、重要文型、會話做有系統的解說及代入練習。

2.再將各課之會話、文型活用並做口語演練。

3.每一課以整理成ppt方式說明補充。

4.利用上課最後的20分鐘,藉著活潑的影像介紹日本,並將文型導入並增加日本文化及日本情事之介紹。

5.經由以上之課程設計使同學能充份掌握每一課之精華,不僅在日常生活中敢於開口說日文,並藉影像更能了解日本。", 80,79            ,1,
2229,餐旅管理學系,東海課程-餐旅管理學系餐飲營養學(林万登老師1132-2229) ,林万登,必修課,0-2,M134,"一/3,4",,,https://course.thu.edu.tw/view/113/2/2229,讓學生認識食品中六大營養素的消化、吸收與代謝、生理功能、食物來源及需要量，並認識各年齡層的生命期營養和食品、健康和疾病間之相關性。, 90,78            ,12,
2230,餐旅管理學系,東海課程-餐旅管理學系餐旅資訊系統(陳錚中老師1132-2230) ,陳錚中,必修課,0-2,M024,"五/3,4",,,https://course.thu.edu.tw/view/113/2/2230,"透過本課程之研習，學生智識可獲得以下的成長：
•了解餐旅資訊管理主要應用之範圍
•選購或使用餐旅資訊管理系統時，對其良窳做正確之判斷
•透過餐旅資訊管理系統之運用，提高管理效能
•熟悉餐旅資訊管理套裝軟體在作業層級之基本操作本課程針對學生對餐旅企業所使用之資訊系統的硬體結構與選擇，及軟體之種類與用途有深入的了解。", 80,63            ,17,
2231,餐旅管理學系,東海課程-餐旅管理學系統計學(朱惠玲老師1132-2231) ,朱惠玲,必修課,0-3,M120,"二/2,3,4",,,https://course.thu.edu.tw/view/113/2/2231,本課程將培養學生認識並應用各種常用之統計方法，以便分析並解決各項經濟與管理問題，習題與案例亦將納入餐旅管理相關個案。本課程亦為學生奠定從事深入研究之數據分析能力，學成後亦能增加就業競爭力。, 80,97            ,-17,
2232,餐旅管理學系,東海課程-餐旅管理學系餐旅消費行為(林万登老師1132-2232) ,林万登,必修課,0-2,M132,"一/6,7",,,https://course.thu.edu.tw/view/113/2/2232,學生能了解消費者行為最新趨勢及重要議題，進而全面認識有關消費行為及行銷研究。, 80,71            ,9,
2233,餐旅管理學系,東海課程-餐旅管理學系餐旅成本控制(王翊安老師1132-2233) ,王翊安,必修課,0-2,M132,"二/5,6",,,https://course.thu.edu.tw/view/113/2/2233,本課程讓學生更瞭解餐飲服務業成本控制與餐旅管理成功息息相關，不容忽視。主要特色係以觀光餐旅採購管理及成本控制起始，分別採購管理、餐飲業、旅館業及旅行業成本控制，最後開啟創業與內部控制知識。, 80,67            ,13,
2234,餐旅管理學系,東海課程-餐旅管理學系餐飲營運管理(楊婷棋老師1132-2234) ,楊婷棋,必修課,0-3,M222,"四/2,3,4",,,https://course.thu.edu.tw/view/113/2/2234,本課程貫穿餐飲服務業營運所需習得知相關專業知識：從餐飲服務業組織與管理介紹，深入對營養相關知識並應用於菜單設計與產品定價策略，並介紹餐飲食物製備相關之服務與衛生安全之重要性，進而探究餐廳設計布局以提升學生在餐飲營運管理應具備之專業知識。, 80,79            ,1,
2235,餐旅管理學系,東海課程-餐旅管理學系專題討論（一）(朱惠玲/王翊安/楊婷棋老師1132-2235) ,楊婷棋,必修課,0-1,地點資訊不完整,,,,https://course.thu.edu.tw/view/113/2/2235,訓練學生邏輯思考能力，進一步能發掘業界或是潛力的學術研究議題，藉由指導老師帶領專題的研討及執行，完成對重要議題的整理，思考及提出解決方式的完整練習，學年課程完畢每組學生將完成一本專題報告。, 40,39            ,1,
2236,餐旅管理學系,東海課程-餐旅管理學系專題討論（一）(陳錚中/李貴宜/郭心甯/林育正老師1132-2236) ,郭心甯,必修課,0-1,地點資訊不完整,,,,https://course.thu.edu.tw/view/113/2/2236,訓練學生邏輯思考能力，進一步能發掘業界或是潛力的學術研究議題，藉由指導老師帶領專題的研討及執行，完成對重要議題的整理，思考及提出解決方式的完整練習，學年課程完畢每組學生將完成一本專題報告。, 40,42            ,-2,
2237,餐旅管理學系,東海課程-餐旅管理學系廚藝基礎(林育正老師1132-2237) ,林育正,,,M106,"二/1,2,3,4",,,https://course.thu.edu.tw/view/113/2/2237,"第1-2周 進入廚房前的服儀標準/安全衛⽣/課程講解/評分標準/廚具器具的認識/課程注意須知/分組/組⻑遴選
第3周-期中考試(西餐基礎廚藝課程)
期中考~期末考 (⻄餐基礎廚藝)", 30,36            ,-6,
2238,餐旅管理學系,東海課程-餐旅管理學系廚藝基礎(林育正老師1132-2238) ,林育正,,,M106,"二/5,6,7,8",,,https://course.thu.edu.tw/view/113/2/2238,"第1-2周 進入廚房前的服儀標準/安全衛⽣/課程講解/評分標準/廚具器具的認識/課程注意須知/分組/組⻑遴選
第3周-期中考試(西餐基礎廚藝課程)
期中考~期末考 (⻄餐基礎廚藝)", 30,32            ,-2,
2239,餐旅管理學系,東海課程-餐旅管理學系餐飲營養學實驗(林万登老師1132-2239) ,林万登,,,ICE101,"一/1,2",,,https://course.thu.edu.tw/view/113/2/2239,了解6大營養素主題菜單規劃, 70,63            ,7,
